Freq.	-V(reflectedwaveover20)/V(minusincidentwaveover20)
8.11881188118820e+08	-1.03019099694515e-01,-9.89809384529702e-01
8.11921192119220e+08	-1.05092466657698e-01,-9.89601856613899e-01
8.11961196119620e+08	-1.07165394171519e-01,-9.89389985391486e-01
8.12001200120020e+08	-1.09237873135852e-01,-9.89173771793376e-01
8.12041204120420e+08	-1.11309894452565e-01,-9.88953216769551e-01
8.12081208120820e+08	-1.13381449025539e-01,-9.88728321289052e-01
8.12121212121220e+08	-1.15452527760723e-01,-9.88499086339984e-01
8.12161216121620e+08	-1.17523121566106e-01,-9.88265512929541e-01
8.12201220122020e+08	-1.19593221351861e-01,-9.88027602083959e-01
8.12241224122420e+08	-1.21662818030301e-01,-9.87785354848515e-01
8.12281228122820e+08	-1.23731902515999e-01,-9.87538772287542e-01
8.12321232123220e+08	-1.25800465725750e-01,-9.87287855484394e-01
8.12361236123621e+08	-1.27868498578611e-01,-9.87032605541538e-01
8.12401240124021e+08	-1.29935991996054e-01,-9.86773023580353e-01
8.12441244124421e+08	-1.32002936901870e-01,-9.86509110741334e-01
8.12481248124821e+08	-1.34069324222217e-01,-9.86240868184017e-01
8.12521252125221e+08	-1.36135144885851e-01,-9.85968297086844e-01
8.12561256125621e+08	-1.38200389823860e-01,-9.85691398647403e-01
8.12601260126021e+08	-1.40265049969939e-01,-9.85410174082235e-01
8.12641264126421e+08	-1.42329116260394e-01,-9.85124624626817e-01
8.12681268126821e+08	-1.44392579634078e-01,-9.84834751535719e-01
8.12721272127221e+08	-1.46455431032517e-01,-9.84540556082468e-01
8.12761276127621e+08	-1.48517661399948e-01,-9.84242039559564e-01
8.12801280128021e+08	-1.50579261683303e-01,-9.83939203278509e-01
8.12841284128421e+08	-1.52640222832356e-01,-9.83632048569728e-01
8.12881288128821e+08	-1.54700535799579e-01,-9.83320576782706e-01
8.12921292129221e+08	-1.56760191540421e-01,-9.83004789285796e-01
8.12961296129622e+08	-1.58819181013131e-01,-9.82684687466369e-01
8.13001300130022e+08	-1.60877495178925e-01,-9.82360272730734e-01
8.13041304130422e+08	-1.62935125002004e-01,-9.82031546504098e-01
8.13081308130822e+08	-1.64992061449550e-01,-9.81698510230671e-01
8.13121312131222e+08	-1.67048295491791e-01,-9.81361165373567e-01
8.13161316131622e+08	-1.69103818102126e-01,-9.81019513414774e-01
8.13201320132022e+08	-1.71158620256934e-01,-9.80673555855330e-01
8.13241324132422e+08	-1.73212692935931e-01,-9.80323294215011e-01
8.13281328132822e+08	-1.75266027121895e-01,-9.79968730032659e-01
8.13321332133222e+08	-1.77318613800938e-01,-9.79609864865925e-01
8.13361336133622e+08	-1.79370443962465e-01,-9.79246700291338e-01
8.13401340134022e+08	-1.81421508599151e-01,-9.78879237904394e-01
8.13441344134422e+08	-1.83471798707104e-01,-9.78507479319359e-01
8.13481348134822e+08	-1.85521305285790e-01,-9.78131426169460e-01
8.13521352135222e+08	-1.87570019338117e-01,-9.77751080106759e-01
8.13561356135623e+08	-1.89617931870564e-01,-9.77366442802118e-01
8.13601360136023e+08	-1.91665033893027e-01,-9.76977515945329e-01
8.13641364136423e+08	-1.93711316419014e-01,-9.76584301245007e-01
8.13681368136823e+08	-1.95756770465655e-01,-9.76186800428547e-01
8.13721372137223e+08	-1.97801387053695e-01,-9.75785015242239e-01
8.13761376137623e+08	-1.99845157207568e-01,-9.75378947451142e-01
8.13801380138023e+08	-2.01888071955469e-01,-9.74968598839136e-01
8.13841384138423e+08	-2.03930122329302e-01,-9.74553971208914e-01
8.13881388138823e+08	-2.05971299364824e-01,-9.74135066381940e-01
8.13921392139223e+08	-2.08011594101549e-01,-9.73711886198537e-01
8.13961396139623e+08	-2.10050997582986e-01,-9.73284432517690e-01
8.14001400140023e+08	-2.12089500856492e-01,-9.72852707217234e-01
8.14041404140423e+08	-2.14127094973387e-01,-9.72416712193770e-01
8.14081408140823e+08	-2.16163770989015e-01,-9.71976449362601e-01
8.14121412141223e+08	-2.18199519962749e-01,-9.71531920657810e-01
8.14161416141623e+08	-2.20234332958015e-01,-9.71083128032218e-01
8.14201420142024e+08	-2.22268201042415e-01,-9.70630073457348e-01
8.14241424142424e+08	-2.24301115287640e-01,-9.70172758923474e-01
8.14281428142824e+08	-2.26333066769651e-01,-9.69711186439523e-01
8.14321432143224e+08	-2.28364046568547e-01,-9.69245358033227e-01
8.14361436143624e+08	-2.30394045768771e-01,-9.68775275750920e-01
8.14401440144024e+08	-2.32423055459072e-01,-9.68300941657641e-01
8.14441444144424e+08	-2.34451066732533e-01,-9.67822357837123e-01
8.14481448144824e+08	-2.36478070686642e-01,-9.67339526391752e-01
8.14521452145224e+08	-2.38504058423325e-01,-9.66852449442540e-01
8.14561456145624e+08	-2.40529021048974e-01,-9.66361129129176e-01
8.14601460146024e+08	-2.42552949674423e-01,-9.65865567610044e-01
8.14641464146424e+08	-2.44575835415202e-01,-9.65365767062004e-01
8.14681468146824e+08	-2.46597669391250e-01,-9.64861729680724e-01
8.14721472147224e+08	-2.48618442727281e-01,-9.64353457680317e-01
8.14761476147624e+08	-2.50638146552589e-01,-9.63840953293580e-01
8.14801480148025e+08	-2.52656772001216e-01,-9.63324218771863e-01
8.14841484148425e+08	-2.54674310211914e-01,-9.62803256385114e-01
8.14881488148825e+08	-2.56690752328256e-01,-9.62278068421840e-01
8.14921492149225e+08	-2.58706089498576e-01,-9.61748657189135e-01
8.14961496149625e+08	-2.60720312876138e-01,-9.61215025012592e-01
8.15001500150025e+08	-2.62733413619048e-01,-9.60677174236381e-01
8.15041504150425e+08	-2.64745382890383e-01,-9.60135107223182e-01
8.15081508150825e+08	-2.66756211858172e-01,-9.59588826354216e-01
8.15121512151225e+08	-2.68765891695504e-01,-9.59038334029158e-01
8.15161516151625e+08	-2.70774413580470e-01,-9.58483632666228e-01
8.15201520152025e+08	-2.72781768696271e-01,-9.57924724702140e-01
8.15241524152425e+08	-2.74787948231259e-01,-9.57361612592017e-01
8.15281528152825e+08	-2.76792943378971e-01,-9.56794298809479e-01
8.15321532153225e+08	-2.78796745338048e-01,-9.56222785846692e-01
8.15361536153625e+08	-2.80799345312519e-01,-9.55647076214108e-01
8.15401540154026e+08	-2.82800734511620e-01,-9.55067172440692e-01
8.15441544154426e+08	-2.84800904149922e-01,-9.54483077073840e-01
8.15481548154826e+08	-2.86799845447352e-01,-9.53894792679335e-01
8.15521552155226e+08	-2.88797549629297e-01,-9.53302321841332e-01
8.15561556155626e+08	-2.90794007926493e-01,-9.52705667162439e-01
8.15601560156026e+08	-2.92789211575238e-01,-9.52104831263569e-01
8.15641564156426e+08	-2.94783151817291e-01,-9.51499816784044e-01
8.15681568156826e+08	-2.96775819900023e-01,-9.50890626381485e-01
8.15721572157226e+08	-2.98767207076325e-01,-9.50277262731946e-01
8.15761576157626e+08	-3.00757304604800e-01,-9.49659728529709e-01
8.15801580158026e+08	-3.02746103749667e-01,-9.49038026487429e-01
8.15841584158426e+08	-3.04733595780891e-01,-9.48412159336043e-01
8.15881588158826e+08	-3.06719771974140e-01,-9.47782129824807e-01
8.15921592159226e+08	-3.08704623610930e-01,-9.47147940721223e-01
8.15961596159626e+08	-3.10688141978574e-01,-9.46509594811049e-01
8.16001600160027e+08	-3.12670318370243e-01,-9.45867094898346e-01
8.16041604160427e+08	-3.14651144084972e-01,-9.45220443805436e-01
