Machine Module SVA1032X
Trace Name,Trace A
1.048000e+08,-1.056966e+00
1.051000e+08,-1.248753e+00
1.054000e+08,-1.563817e+00
1.057000e+08,-1.840709e+00
1.060000e+08,-1.728456e+00
1.063000e+08,-1.783815e+00
1.066000e+08,-1.250358e+00
1.069000e+08,-1.490821e+00
1.072000e+08,-1.186510e+00
1.075000e+08,-1.676690e+00
1.078000e+08,-1.075339e+00
1.081000e+08,-1.891510e+00
1.084000e+08,-9.783092e-01
1.087000e+08,-1.827386e+00
1.090000e+08,-1.558338e+00
1.093000e+08,-1.412035e+00
1.096000e+08,-1.552989e+00
1.099000e+08,-1.434628e+00
1.102000e+08,-2.293911e+00
1.105000e+08,-1.585416e+00
1.108000e+08,-1.767469e+00
1.111000e+08,-1.669434e+00
1.114000e+08,-1.631743e+00
1.117000e+08,-1.187979e+00
1.120000e+08,-2.051233e+00
1.123000e+08,-2.266417e+00
1.126000e+08,-1.836649e+00
1.129000e+08,-1.498155e+00
1.132000e+08,-1.555215e+00
1.135000e+08,-1.435430e+00
1.138000e+08,-1.661700e+00
1.141000e+08,-1.618359e+00
1.144000e+08,-1.537901e+00
1.147000e+08,-1.549771e+00
1.150000e+08,-1.554154e+00
1.153000e+08,-1.801557e+00
1.156000e+08,-1.728472e+00
1.159000e+08,-2.077232e+00
1.162000e+08,-1.743410e+00
1.165000e+08,-1.981030e+00
1.168000e+08,-1.711483e+00
1.171000e+08,-1.455465e+00
1.174000e+08,-1.823050e+00
1.177000e+08,-1.364523e+00
1.180000e+08,-1.688966e+00
1.183000e+08,-1.769570e+00
1.186000e+08,-1.892748e+00
1.189000e+08,-1.631148e+00
1.192000e+08,-1.578808e+00
1.195000e+08,-2.202400e+00
1.198000e+08,-1.548242e+00
1.201000e+08,-1.895383e+00
1.204000e+08,-1.918529e+00
1.207000e+08,-1.558492e+00
1.210000e+08,-1.382946e+00
1.213000e+08,-1.959386e+00
1.216000e+08,-1.669540e+00
1.219000e+08,-1.587922e+00
1.222000e+08,-1.762699e+00
1.225000e+08,-1.696803e+00
1.228000e+08,-1.726757e+00
1.231000e+08,-1.881452e+00
1.234000e+08,-1.757925e+00
1.237000e+08,-1.902528e+00
1.240000e+08,-2.228330e+00
1.243000e+08,-1.588567e+00
1.246000e+08,-2.118000e+00
1.249000e+08,-1.997750e+00
1.252000e+08,-1.861811e+00
1.255000e+08,-2.127133e+00
1.258000e+08,-1.627984e+00
1.261000e+08,-1.917012e+00
1.264000e+08,-2.195896e+00
1.267000e+08,-1.722362e+00
1.270000e+08,-1.974143e+00
1.273000e+08,-1.423063e+00
1.276000e+08,-2.049639e+00
1.279000e+08,-2.120728e+00
1.282000e+08,-1.599866e+00
1.285000e+08,-2.231100e+00
1.288000e+08,-1.956865e+00
1.291000e+08,-2.005262e+00
1.294000e+08,-2.000800e+00
1.297000e+08,-1.718796e+00
1.300000e+08,-1.829917e+00
