Machine Module SVA1032X
Trace Name,Trace A
1.072000e+08,1.788794e+02
1.075000e+08,1.788176e+02
1.078000e+08,1.788717e+02
1.081000e+08,1.788966e+02
1.084000e+08,1.786296e+02
1.087000e+08,1.788056e+02
1.090000e+08,1.787270e+02
1.093000e+08,1.786890e+02
1.096000e+08,1.788358e+02
1.099000e+08,1.788085e+02
1.102000e+08,1.786752e+02
1.105000e+08,1.786296e+02
1.108000e+08,1.789002e+02
1.111000e+08,1.788132e+02
1.114000e+08,1.788074e+02
1.117000e+08,1.788985e+02
1.120000e+08,1.785567e+02
1.123000e+08,1.787639e+02
1.126000e+08,1.788925e+02
1.129000e+08,1.786833e+02
1.132000e+08,1.787899e+02
1.135000e+08,1.789583e+02
1.138000e+08,1.787211e+02
1.141000e+08,1.786440e+02
1.144000e+08,1.784942e+02
1.147000e+08,1.787170e+02
1.150000e+08,1.790267e+02
1.153000e+08,1.787090e+02
1.156000e+08,1.786188e+02
1.159000e+08,1.784608e+02
1.162000e+08,1.786647e+02
1.165000e+08,1.788175e+02
1.168000e+08,1.787297e+02
1.171000e+08,1.787701e+02
1.174000e+08,1.788161e+02
1.177000e+08,1.787965e+02
1.180000e+08,1.786958e+02
1.183000e+08,1.787807e+02
1.186000e+08,1.785744e+02
1.189000e+08,1.785341e+02
1.192000e+08,1.783620e+02
1.195000e+08,1.788077e+02
1.198000e+08,1.785434e+02
1.201000e+08,1.787684e+02
1.204000e+08,1.788351e+02
1.207000e+08,1.789007e+02
1.210000e+08,1.788511e+02
1.213000e+08,1.784647e+02
1.216000e+08,1.782106e+02
1.219000e+08,1.786004e+02
1.222000e+08,1.786805e+02
1.225000e+08,1.787727e+02
1.228000e+08,1.787155e+02
1.231000e+08,1.787164e+02
1.234000e+08,1.785318e+02
1.237000e+08,1.786703e+02
1.240000e+08,1.784254e+02
1.243000e+08,1.786955e+02
1.246000e+08,1.787151e+02
1.249000e+08,1.787667e+02
1.252000e+08,1.787373e+02
1.255000e+08,1.786902e+02
1.258000e+08,1.788249e+02
1.261000e+08,1.784641e+02
1.264000e+08,1.786742e+02
1.267000e+08,1.784058e+02
1.270000e+08,1.787061e+02
1.273000e+08,1.785577e+02
1.276000e+08,1.785825e+02
1.279000e+08,1.787871e+02
1.282000e+08,1.785878e+02
1.285000e+08,1.786879e+02
1.288000e+08,1.783515e+02
1.291000e+08,1.785169e+02
1.294000e+08,1.783718e+02
1.297000e+08,1.788402e+02
1.300000e+08,1.786291e+02
