Freq.	S11(v1)	S21(v1)
7.17717725325326e+07	-5.95027168490938e-02,3.13362003517026e-03	-2.18255915484242e-01,-9.74042871936691e-01
7.20720728318319e+07	-5.31265636992829e-02,2.18108448284693e-03	-2.28607439774651e-01,-9.72037383186244e-01
7.23723731311312e+07	-4.66887157436169e-02,1.07570515391009e-03	-2.38997889093971e-01,-9.69867987859111e-01
7.26726734304305e+07	-4.01925085032340e-02,-1.86088324773070e-04	-2.49424058769314e-01,-9.67531261028100e-01
7.29729737297298e+07	-3.36414568986069e-02,-1.60781848208813e-03	-2.59882562107959e-01,-9.65023821078057e-01
7.32732740290291e+07	-2.70392574061559e-02,-3.19295124372221e-03	-2.70369828092350e-01,-9.62342338607443e-01
7.35735743283284e+07	-2.03897898179859e-02,-4.94488681822691e-03	-2.80882099475176e-01,-9.59483545693129e-01
7.38738746276277e+07	-1.36971185703644e-02,-6.86695024120021e-03	-2.91415431309444e-01,-9.56444245505444e-01
7.41741749269270e+07	-6.96549360627075e-03,-8.96238159359564e-03	-3.01965689948838e-01,-9.53221322257558e-01
7.44744752262263e+07	-1.99350737252191e-04,-1.12343259132082e-02	-3.12528552553741e-01,-9.49811751470209e-01
7.47747755255256e+07	6.59668853000306e-03,-1.36858228215466e-02	-3.23099507138145e-01,-9.46212610529576e-01
7.50750758248249e+07	1.34178177365527e-02,-1.63197958915745e-02	-3.33673853192345e-01,-9.42421089512781e-01
7.53753761241242e+07	2.02590468170027e-02,-1.91390417851720e-02	-3.44246702915522e-01,-9.38434502252080e-01
7.56756764234235e+07	2.71152040806721e-02,-2.21462191925910e-02	-3.54812983091415e-01,-9.34250297605330e-01
7.59759767227228e+07	3.39809388592105e-02,-2.53438376096532e-02	-3.65367437638889e-01,-9.29866070896777e-01
7.62762770220221e+07	4.08507248500951e-02,-2.87342459919198e-02	-3.75904630867568e-01,-9.25279575488677e-01
7.65765773213214e+07	4.77188641833852e-02,-3.23196213285293e-02	-3.86418951466665e-01,-9.20488734440720e-01
7.68768776206207e+07	5.45794922366856e-02,-3.61019571818014e-02	-3.96904617252690e-01,-9.15491652210773e-01
7.71771779199200e+07	6.14265832205276e-02,-4.00830522420290e-02	-4.07355680699011e-01,-9.10286626347028e-01
7.74774782192193e+07	6.82539565531657e-02,-4.42644989500642e-02	-4.17766035266963e-01,-9.04872159118443e-01
7.77777785185186e+07	7.50552840402716e-02,-4.86476722433137e-02	-4.28129422554716e-01,-8.99246969027212e-01
7.80780788178179e+07	8.18240978710505e-02,-5.32337184835540e-02	-4.38439440276097e-01,-8.93410002144201e-01
7.83783791171172e+07	8.85537994380359e-02,-5.80235446275190e-02	-4.48689551077264e-01,-8.87360443205602e-01
7.86786794164165e+07	9.52376689831245e-02,-6.30178077034144e-02	-4.58873092194418e-01,-8.81097726406848e-01
7.89789797157158e+07	1.01868876067449e-01,-6.82169046584111e-02	-4.68983285950667e-01,-8.74621545827808e-01
7.92792800150151e+07	1.08440490857356e-01,-7.36209626436181e-02	-4.79013251084853e-01,-8.67931865421796e-01
7.95795803143144e+07	1.14945496213165e-01,-7.92298298040696e-02	-4.88956014899404e-01,-8.61028928499824e-01
7.98798806136137e+07	1.21376800561559e-01,-8.50430666418047e-02	-4.98804526208443e-01,-8.53913266640908e-01
8.01801809129130e+07	1.27727251526393e-01,-9.10599380201282e-02	-5.08551669061216e-01,-8.46585707959190e-01
8.04804812122123e+07	1.33989650286533e-01,-9.72794058765841e-02	-5.18190277209615e-01,-8.39047384659127e-01
8.07807815115116e+07	1.40156766623014e-01,-1.03700122711062e-01	-5.27713149282213e-01,-8.31299739811094e-01
8.10810818108109e+07	1.46221354611496e-01,-1.10320425913658e-01	-5.37113064620734e-01,-8.23344533281472e-01
8.13813821101102e+07	1.52176168909649e-01,-1.17138332994544e-01	-5.46382799728515e-01,-8.15183846753670e-01
8.16816824094095e+07	1.58013981582902e-01,-1.24151537775046e-01	-5.55515145274126e-01,-8.06820087779554e-01
8.19819827087088e+07	1.63727599405906e-01,-1.31357407595399e-01	-5.64502923587184e-01,-7.98255992804464e-01
8.22822830080081e+07	1.69309881571233e-01,-1.38752981590323e-01	-5.73339006577384e-01,-7.89494629113379e-01
8.25825833073074e+07	1.74753757731347e-01,-1.46334970078530e-01	-5.82016334002225e-01,-7.80539395650761e-01
8.28828836066067e+07	1.80052246294683e-01,-1.54099755106654e-01	-5.90527932003541e-01,-7.71394022672357e-01
8.31831839059060e+07	1.85198472892080e-01,-1.62043392181888e-01	-5.98866931828255e-01,-7.62062570193382e-01
8.34834842052053e+07	1.90185688925599e-01,-1.70161613220813e-01	-6.07026588644451e-01,-7.52549425204448e-01
8.37837845045046e+07	1.95007290108274e-01,-1.78449830734660e-01	-6.15000300360229e-01,-7.42859297633843e-01
8.40840848038039e+07	1.99656834900417e-01,-1.86903143263495e-01	-6.22781626349804e-01,-7.32997215042661e-01
8.43843851031032e+07	2.04128062745994e-01,-1.95516342063722e-01	-6.30364305989090e-01,-7.22968516047386e-01
8.46846854024025e+07	2.08414912011177e-01,-2.04283919044900e-01	-6.37742276901479e-01,-7.12778842473126e-01
8.49849857017018e+07	2.12511537526612e-01,-2.13200075943217e-01	-6.44909692813924e-01,-7.02434130249380e-01
8.52852860010011e+07	2.16412327635267e-01,-2.22258734710198e-01	-6.51860940923619e-01,-6.91940599069151e-01
8.55855863003004e+07	2.20111920648841e-01,-2.31453549086424e-01	-6.58590658676665e-01,-6.81304740841141e-01
8.58858865995997e+07	2.23605220617775e-01,-2.40777917321244e-01	-6.65093749862117e-01,-6.70533306973688e-01
8.61861868988990e+07	2.26887412322853e-01,-2.50224995990865e-01	-6.71365399927667e-01,-6.59633294537843e-01
8.64864871981983e+07	2.29953975400154e-01,-2.59787714858833e-01	-6.77401090427034e-01,-6.48611931365540e-01
8.67867874974976e+07	2.32800697515799e-01,-2.69458792714903e-01	-6.83196612513739e-01,-6.37476660146913e-01
8.70870877967969e+07	2.35423686512373e-01,-2.79230754120693e-01	-6.88748079401437e-01,-6.26235121598655e-01
8.73873880960962e+07	2.37819381455173e-01,-2.89095946983503e-01	-6.94051937717210e-01,-6.14895136782400e-01
8.76876883953955e+07	2.39984562513339e-01,-2.99046560873217e-01	-6.99104977681244e-01,-6.03464688658775e-01
8.79879886946948e+07	2.41916359618528e-01,-3.09074645991499e-01	-7.03904342053873e-01,-5.91951902968619e-01
8.82882889939941e+07	2.43612259851947e-01,-3.19172132697520e-01	-7.08447533799268e-01,-5.80365028537955e-01
8.85885892932934e+07	2.45070113519130e-01,-3.29330851490309e-01	-7.12732422423665e-01,-5.68712417107611e-01
8.88888895925927e+07	2.46288138880899e-01,-3.39542553344548e-01	-7.16757248955162e-01,-5.57002502791776e-01
8.91891898918920e+07	2.47264925518176e-01,-3.49798930294325e-01	-7.20520629541485e-01,-5.45243781272198e-01
8.94894901911913e+07	2.47999436317823e-01,-3.60091636157869e-01	-7.24021557651695e-01,-5.33444788836324e-01
8.97897904904906e+07	2.48491008076154e-01,-3.70412307295902e-01	-7.27259404877452e-01,-5.21614081368195e-01
9.00900907897899e+07	2.48739350726334e-01,-3.80752583296690e-01	-7.30233920339110e-01,-5.09760213400489e-01
9.03903910890892e+07	2.48744545205174e-01,-3.91104127482297e-01	-7.32945228711405e-01,-4.97891717334820e-01
9.06906913883885e+07	2.48507039984009e-01,-4.01458647132900e-01	-7.35393826892745e-01,-4.86017082935031e-01
9.09909916876878e+07	2.48027646297106e-01,-4.11807913329217e-01	-7.37580579351119e-01,-4.74144737195119e-01
9.12912919869871e+07	2.47307532109441e-01,-4.22143780317120e-01	-7.39506712188074e-01,-4.62283024679392e-01
9.15915922862864e+07	2.46348214873496e-01,-4.32458204303341e-01	-7.41173805970287e-01,-4.50440188427679e-01
9.18918925855857e+07	2.45151553132079e-01,-4.42743261596624e-01	-7.42583787385645e-01,-4.38624351512888e-01
9.21921928848850e+07	2.43719737030704e-01,-4.52991166014832e-01	-7.43738919787539e-01,-4.26843499332110e-01
9.24924931841843e+07	2.42055277809070e-01,-4.63194285485170e-01	-7.44641792697128e-01,-4.15105462705728e-01
9.27927934834836e+07	2.40160996346299e-01,-4.73345157771795e-01	-7.45295310338638e-01,-4.03417901851854e-01
9.30930937827829e+07	2.38040010839006e-01,-4.83436505272553e-01	-7.45702679287310e-01,-3.91788291295865e-01
9.33933940820822e+07	2.35695723694859e-01,-4.93461248834395e-01	-7.45867395313266e-01,-3.80223905766971e-01
9.36936943813815e+07	2.33131807727067e-01,-5.03412520544865e-01	-7.45793229507512e-01,-3.68731807125760e-01
9.39939946806808e+07	2.30352191737168e-01,-5.13283675465196e-01	-7.45484213778295e-01,-3.57318832358495e-01
9.42942949799801e+07	2.27361045574680e-01,-5.23068302278502e-01	-7.44944625807323e-01,-3.45991582665847e-01
9.45945952792794e+07	2.24162764762529e-01,-5.32760232834549e-01	-7.44178973555789e-01,-3.34756413665665e-01
9.48948955785787e+07	2.20761954776771e-01,-5.42353550580382e-01	-7.43191979409824e-01,-3.23619426721474e-01
9.51951958778780e+07	2.17163415068075e-01,-5.51842597873642e-01	-7.41988564053962e-01,-3.12586461400733e-01
9.54954961771773e+07	2.13372122910618e-01,-5.61221982182693e-01	-7.40573830159489e-01,-3.01663089059474e-01
9.57957964764766e+07	2.09393217161662e-01,-5.70486581184544e-01	-7.38953045972173e-01,-2.90854607542955e-01
9.60960967757759e+07	2.05231982012161e-01,-5.79631546778123e-01	-7.37131628880938e-01,-2.80166036985305e-01
9.63963970750752e+07	2.00893830805228e-01,-5.88652308036407e-01	-7.35115129045602e-01,-2.69602116685032e-01
9.66966973743745e+07	1.96384289995450e-01,-5.97544573126555e-01	-7.32909213157893e-01,-2.59167303027560e-01
9.69969976736738e+07	1.91708983317686e-01,-6.06304330232150e-01	-7.30519648405647e-01,-2.48865768420834e-01
9.72972979729731e+07	1.86873616229459e-01,-6.14927847516207e-01	-7.27952286705490e-01,-2.38701401205451e-01
9.75975982722724e+07	1.81883960686134e-01,-6.23411672167511e-01	-7.25213049264413e-01,-2.28677806496700e-01
9.78978985715717e+07	1.76745840303068e-01,-6.31752628576263e-01	-7.22307911525585e-01,-2.18798307912437e-01
9.81981988708710e+07	1.71465115953764e-01,-6.39947815687825e-01	-7.19242888548521e-01,-2.09065950137786e-01
9.84984991701703e+07	1.66047671847781e-01,-6.47994603585690e-01	-7.16024020868456e-01,-1.99483502275268e-01
9.87987994694696e+07	1.60499402126947e-01,-6.55890629356518e-01	-7.12657360874451e-01,-1.90053461927170e-01
9.90990997687689e+07	1.54826198013163e-01,-6.63633792291370e-01	-7.09148959740501e-01,-1.80778059955579e-01
9.93994000680682e+07	1.49033935535996e-01,-6.71222248478033e-01	-7.05504854938689e-01,-1.71659265864732e-01
9.96997003673675e+07	1.43128463863194e-01,-6.78654404839630e-01	-7.01731058358391e-01,-1.62698793749955e-01
1.00000000666667e+08	1.37115594252469e-01,-6.85928912674580e-01	-6.97833545050590e-01,-1.53898108757537e-01
1.00300300965966e+08	1.31001089638176e-01,-6.93044660752508e-01	-6.93818242611652e-01,-1.45258434000349e-01
1.00600601265265e+08	1.24790654862136e-01,-7.00000768019766e-01	-6.89691021216400e-01,-1.36780757874913e-01
1.00900901564565e+08	1.18489927553618e-01,-7.06796575967062e-01	-6.85457684306086e-01,-1.28465841726730e-01
1.01201201863864e+08	1.12104469659600e-01,-7.13431640710211e-01	-6.81123959932842e-01,-1.20314227812222e-01
1.01501502163163e+08	1.05639759622747e-01,-7.19905724833242e-01	-6.76695492758481e-01,-1.12326247507322e-01
1.01801802462463e+08	9.91011852012198e-02,-7.26218789041187e-01	-6.72177836702114e-01,-1.04502029714734e-01
1.02102102761762e+08	9.24940369213056e-02,-7.32370983667677e-01	-6.67576448227874e-01,-9.68415094240083e-02
1.02402403061061e+08	8.58235021511249e-02,-7.38362640080237e-01	-6.62896680261230e-01,-8.93444363808846e-02
1.02702703360360e+08	7.90946597811644e-02,-7.44194262023705e-01	-6.58143776719833e-01,-8.20103838247770e-02
1.03003003659660e+08	7.23124754951834e-02,-7.49866516939769e-01	-6.53322867642554e-01,-7.48387572557628e-02
1.03303303958959e+08	6.54817976131501e-02,-7.55380227297994e-01	-6.48438964898463e-01,-6.78288031950384e-02
1.03603604258258e+08	5.86073534861873e-02,-7.60736361971186e-01	-6.43496958455756e-01,-6.09796179053786e-02
1.03903904557558e+08	5.16937464221789e-02,-7.65936027685306e-01	-6.38501613189255e-01,-5.42901560407765e-02
1.04204204856857e+08	4.47454531195086e-02,-7.70980460571587e-01	-6.33457566203937e-01,-4.77592391970323e-02
1.04504505156156e+08	3.77668215855551e-02,-7.75871017845965e-01	-6.28369324650993e-01,-4.13855643376254e-02
1.04804805455456e+08	3.07620695158763e-02,-7.80609169638415e-01	-6.23241264012257e-01,-3.51677120717459e-02
1.05105105754755e+08	2.37352831095743e-02,-7.85196490992381e-01	-6.18077626828340e-01,-2.91041547638083e-02
1.05405406054054e+08	1.66904162960435e-02,-7.89634654052133e-01	-6.12882521845498e-01,-2.31932644561393e-02
1.05705706353353e+08	9.63129034823185e-03,-7.93925420453590e-01	-6.07659923556185e-01,-1.74333205888520e-02
1.06006006652653e+08	2.56159385761645e-03,-7.98070633932043e-01	-6.02413672108250e-01,-1.18225175030887e-02
1.06306306951952e+08	-4.51511695372875e-03,-8.02072213158100e-01	-5.97147473557960e-01,-6.35897171589829e-03
1.06606607251251e+08	-1.15954176081887e-02,-8.05932144811247e-01	-5.91864900442360e-01,-1.04072895702590e-03
1.06906907550551e+08	-1.86760144586124e-02,-8.09652476898607e-01	-5.86569392646922e-01,4.13422904028846e-03
1.07207207849850e+08	-2.57537435084976e-02,-8.13235312324723e-01	-5.81264258544952e-01,9.16797800063588e-03
1.07507508149149e+08	-3.28255689889525e-02,-8.16682802716621e-01	-5.75952676385932e-01,1.40626448243990e-02
1.07807808448449e+08	-3.98885817143158e-02,-8.19997142506918e-01	-5.70637695910604e-01,1.88204015653518e-02
1.08108108747748e+08	-4.69399972375639e-02,-8.23180563276388e-01	-5.65322240171428e-01,2.34434596695276e-02
1.08408409047047e+08	-5.39771538257616e-02,-8.26235328356124e-01	-5.60009107537850e-01,2.79340644756779e-02
1.08708709346346e+08	-6.09975102750078e-02,-8.29163727688328e-01	-5.54700973866686e-01,3.22944899765256e-02
1.09009009645646e+08	-6.79986435833835e-02,-8.31968072943709e-01	-5.49400394818817e-01,3.65270338389260e-02
1.09309309944945e+08	-7.49782464995425e-02,-8.34650692892559e-01	-5.44109808304303e-01,4.06340126801370e-02
1.09609610244244e+08	-8.19341249636298e-02,-8.37213929025745e-01	-5.38831537038968e-01,4.46177575965342e-02
1.09909910543544e+08	-8.88641954563069e-02,-8.39660131421141e-01	-5.33567791196412e-01,4.84806099403731e-02
1.10210210842843e+08	-9.57664822707184e-02,-8.41991654850357e-01	-5.28320671140374e-01,5.22249173395373e-02
1.10510511142142e+08	-1.02639114721351e-01,-8.44210855120118e-01	-5.23092170223244e-01,5.58530299546582e-02
1.10810811441442e+08	-1.09480324302786e-01,-8.46320085642127e-01	-5.17884177637503e-01,5.93672969674883e-02
1.11111111740741e+08	-1.16288441810500e-01,-8.48321694224876e-01	-5.12698481307684e-01,6.27700632940137e-02
1.11411412040040e+08	-1.23061894434993e-01,-8.50218020080555e-01	-5.07536770811393e-01,6.60636665154527e-02
1.11711712339339e+08	-1.29799202839671e-01,-8.52011391039902e-01	-5.02400640318718e-01,6.92504340200065e-02
1.12012012638639e+08	-1.36498978232103e-01,-8.53704120967699e-01	-4.97291591540227e-01,7.23326803480246e-02
1.12312312937938e+08	-1.43159919437510e-01,-8.55298507371408e-01	-4.92211036674515e-01,7.53127047330907e-02
1.12612613237237e+08	-1.49780809982552e-01,-8.56796829195405e-01	-4.87160301347025e-01,7.81927888314252e-02
1.12912913536537e+08	-1.56360515196790e-01,-8.58201344793158e-01	-4.82140627532616e-01,8.09751946319454e-02
1.13213213835836e+08	-1.62897979338508e-01,-8.59514290069751e-01	-4.77153176455036e-01,8.36621625393094e-02
1.13513514135135e+08	-1.69392222750912e-01,-8.60737876787107e-01	-4.72199031457102e-01,8.62559096222837e-02
1.13813814434435e+08	-1.75842339054114e-01,-8.61874291024395e-01	-4.67279200836067e-01,8.87586280198339e-02
1.14114114733734e+08	-1.82247492377737e-01,-8.62925691786145e-01	-4.62394620639180e-01,9.11724834974212e-02
1.14414415033033e+08	-1.88606914638386e-01,-8.63894209750720e-01	-4.57546157415073e-01,9.34996141460935e-02
1.14714715332332e+08	-1.94919902865764e-01,-8.64781946151946e-01	-4.52734610917089e-01,9.57421292170929e-02
1.15015015631632e+08	-2.01185816580684e-01,-8.65590971786825e-01	-4.47960716755165e-01,9.79021080848608e-02
1.15315315930931e+08	-2.07404075227785e-01,-8.66323326142456e-01	-4.43225148993385e-01,9.99815993314749e-02
1.15615616230230e+08	-2.13574155665364e-01,-8.66981016635462e-01	-4.38528522690684e-01,1.01982619945754e-01
1.15915916529530e+08	-2.19695589714286e-01,-8.67566017957402e-01	-4.33871396382641e-01,1.03907154630445e-01
1.16216216828829e+08	-2.25767961767646e-01,-8.68080271519874e-01	-4.29254274502637e-01,1.05757155211116e-01
1.16516517128128e+08	-2.31790906462433e-01,-8.68525684993219e-01	-4.24677609741010e-01,1.07534540140597e-01
1.16816817427428e+08	-2.37764106414231e-01,-8.68904131932936e-01	-4.20141805341155e-01,1.09241194093014e-01
1.17117117726727e+08	-2.43687290015614e-01,-8.69217451488166e-01	-4.15647217331794e-01,1.10878967641688e-01
1.17417418026026e+08	-2.49560229298713e-01,-8.69467448186801e-01	-4.11194156694931e-01,1.12449677015397e-01
1.17717718325325e+08	-2.55382737862136e-01,-8.69655891792013e-01	-4.06782891469220e-01,1.13955103927713e-01
1.18018018624625e+08	-2.61154668862245e-01,-8.69784517225202e-01	-4.02413648788722e-01,1.15396995474366e-01
1.18318318923924e+08	-2.66875913068580e-01,-8.69855024550605e-01	-3.98086616857210e-01,1.16777064093780e-01
1.18618619223223e+08	-2.72546396983039e-01,-8.69869079017005e-01	-3.93801946858363e-01,1.18096987586173e-01
1.18918919522523e+08	-2.78166081022294e-01,-8.69828311152208e-01	-3.89559754802358e-01,1.19358409186826e-01
1.19219219821822e+08	-2.83734957762749e-01,-8.69734316906165e-01	-3.85360123309512e-01,1.20562937689311e-01
1.19519520121121e+08	-2.89253050247238e-01,-8.69588657838805e-01	-3.81203103331739e-01,1.21712147614716e-01
1.19819820420421e+08	-2.94720410352558e-01,-8.69392861348881e-01	-3.77088715812739e-01,1.22807579423081e-01
1.20120120719720e+08	-3.00137117216805e-01,-8.69148420940298e-01	-3.73016953287888e-01,1.23850739763465e-01
1.20420421019019e+08	-3.05503275725442e-01,-8.68856796522581e-01	-3.68987781424913e-01,1.24843101759249e-01
1.20720721318318e+08	-3.10819015054923e-01,-8.68519414742358e-01	-3.65001140506511e-01,1.25786105325494e-01
1.21021021617618e+08	-3.16084487272636e-01,-8.68137669342868e-01	-3.61056946856121e-01,1.26681157515305e-01
1.21321321916917e+08	-3.21299865991904e-01,-8.67712921548716e-01	-3.57155094208126e-01,1.27529632892380e-01
1.21621622216216e+08	-3.26465345080711e-01,-8.67246500473227e-01	-3.53295455023785e-01,1.28332873927036e-01
1.21921922515516e+08	-3.31581137422805e-01,-8.66739703545937e-01	-3.49477881754260e-01,1.29092191413226e-01
1.22222222814815e+08	-3.36647473729798e-01,-8.66193796957910e-01	-3.45702208052099e-01,1.29808864904149e-01
1.22522523114114e+08	-3.41664601402868e-01,-8.65610016122677e-01	-3.41968249932578e-01,1.30484143164260e-01
1.22822823413414e+08	-3.46632783442647e-01,-8.64989566150812e-01	-3.38275806886318e-01,1.31119244635598e-01
1.23123123712713e+08	-3.51552297405887e-01,-8.64333622336195e-01	-3.34624662944580e-01,1.31715357916483e-01
1.23423424012012e+08	-3.56423434407473e-01,-8.63643330652229e-01	-3.31014587698666e-01,1.32273642250796e-01
1.23723724311311e+08	-3.61246498166396e-01,-8.62919808256340e-01	-3.27445337274847e-01,1.32795228026124e-01
1.24024024610611e+08	-3.66021804094239e-01,-8.62164144001233e-01	-3.23916655266225e-01,1.33281217279225e-01
1.24324324909910e+08	-3.70749678424824e-01,-8.61377398951470e-01	-3.20428273622920e-01,1.33732684207338e-01
1.24624625209209e+08	-3.75430457383607e-01,-8.60560606904063e-01	-3.16979913501994e-01,1.34150675683999e-01
1.24924925508509e+08	-3.80064486395476e-01,-8.59714774911840e-01	-3.13571286078454e-01,1.34536211778094e-01
1.25225225807808e+08	-3.84652119329604e-01,-8.58840883808472e-01	-3.10202093318693e-01,1.34890286274997e-01
1.25525526107107e+08	-3.89193717780033e-01,-8.57939888734108e-01	-3.06872028717718e-01,1.35213867198733e-01
1.25825826406407e+08	-3.93689650380701e-01,-8.57012719660663e-01	-3.03580778001428e-01,1.35507897334167e-01
1.26126126705706e+08	-3.98140292153635e-01,-8.56060281915878e-01	-3.00328019795263e-01,1.35773294748317e-01
1.26426427005005e+08	-4.02546023889069e-01,-8.55083456705350e-01	-2.97113426260453e-01,1.36010953309975e-01
1.26726727304304e+08	-4.06907231556278e-01,-8.54083101631789e-01	-2.93936663699091e-01,1.36221743206856e-01
1.27027027603604e+08	-4.11224305743928e-01,-8.53060051210834e-01	-2.90797393129235e-01,1.36406511459602e-01
1.27327327902903e+08	-4.15497641128808e-01,-8.52015117382825e-01	-2.87695270831201e-01,1.36566082431999e-01
1.27627628202202e+08	-4.19727635971797e-01,-8.50949090019961e-01	-2.84629948866171e-01,1.36701258336845e-01
1.27927928501502e+08	-4.23914691639995e-01,-8.49862737428373e-01	-2.81601075568240e-01,1.36812819736944e-01
1.28228228800801e+08	-4.28059212153929e-01,-8.48756806844637e-01	-2.78608296010953e-01,1.36901526040770e-01
1.28528529100100e+08	-4.32161603758831e-01,-8.47632024926346e-01	-2.75651252449393e-01,1.36968115992384e-01
1.28828829399400e+08	-4.36222274518972e-01,-8.46489098236378e-01	-2.72729584738806e-01,1.37013308155223e-01
1.29129129698699e+08	-4.40241633934073e-01,-8.45328713720543e-01	-2.69842930730777e-01,1.37037801389452e-01
1.29429429997998e+08	-4.44220092576895e-01,-8.44151539178340e-01	-2.66990926647860e-01,1.37042275322569e-01
1.29729730297297e+08	-4.48158061751044e-01,-8.42958223726579e-01	-2.64173207437626e-01,1.37027390813019e-01
1.30030030596597e+08	-4.52055953168170e-01,-8.41749398255652e-01	-2.61389407106974e-01,1.36993790406600e-01
1.30330330895896e+08	-4.55914178643675e-01,-8.40525675878300e-01	-2.58639159037587e-01,1.36942098785472e-01
1.30630631195195e+08	-4.59733149810129e-01,-8.39287652370700e-01	-2.55922096283355e-01,1.36872923209607e-01
1.30930931494495e+08	-4.63513277847609e-01,-8.38035906605770e-01	-2.53237851850556e-01,1.36786853950547e-01
1.31231231793794e+08	-4.67254973230186e-01,-8.36771000978587e-01	-2.50586058961565e-01,1.36684464717377e-01
1.31531532093093e+08	-4.70958645487846e-01,-8.35493481823846e-01	-2.47966351302844e-01,1.36566313074812e-01
1.31831832392393e+08	-4.74624702983129e-01,-8.34203879825305e-01	-2.45378363257911e-01,1.36432940853351e-01
1.32132132691692e+08	-4.78253552701812e-01,-8.32902710417177e-01	-2.42821730125980e-01,1.36284874551445e-01
1.32432432990991e+08	-4.81845600056977e-01,-8.31590474177470e-01	-2.40296088326947e-01,1.36122625729666e-01
1.32732733290290e+08	-4.85401248705851e-01,-8.30267657213241e-01	-2.37801075593327e-01,1.35946691396855e-01
1.33033033589590e+08	-4.88920900378801e-01,-8.28934731537818e-01	-2.35336331149792e-01,1.35757554388274e-01
1.33333333888889e+08	-4.92404954719915e-01,-8.27592155439986e-01	-2.32901495880856e-01,1.35555683735772e-01
1.33633634188188e+08	-4.95853809138603e-01,-8.26240373845187e-01	-2.30496212487309e-01,1.35341535029996e-01
1.33933934487488e+08	-4.99267858671702e-01,-8.24879818668792e-01	-2.28120125631908e-01,1.35115550774712e-01
1.34234234786787e+08	-5.02647495855550e-01,-8.23510909161497e-01	-2.25772882074869e-01,1.34878160733265e-01
1.34534535086086e+08	-5.05993110607567e-01,-8.22134052246911e-01	-2.23454130799639e-01,1.34629782267271e-01
1.34834835385386e+08	-5.09305090116840e-01,-8.20749642851426e-01	-2.21163523129440e-01,1.34370820667590e-01
1.35135135684685e+08	-5.12583818743298e-01,-8.19358064226436e-01	-2.18900712835032e-01,1.34101669477682e-01
1.35435435983984e+08	-5.15829677925010e-01,-8.17959688263024e-01	-2.16665356234134e-01,1.33822710809425e-01
1.35735736283283e+08	-5.19043046093224e-01,-8.16554875799177e-01	-2.14457112282935e-01,1.33534315651487e-01
1.36036036582583e+08	-5.22224298594731e-01,-8.15143976919674e-01	-2.12275642660069e-01,1.33236844170359e-01
1.36336336881882e+08	-5.25373807621184e-01,-8.13727331248717e-01	-2.10120611843476e-01,1.32930646004146e-01
1.36636637181181e+08	-5.28491942145012e-01,-8.12305268235442e-01	-2.07991687180479e-01,1.32616060549239e-01
1.36936937480481e+08	-5.31579067861579e-01,-8.10878107432410e-01	-2.05888538951454e-01,1.32293417239954e-01
1.37237237779780e+08	-5.34635547137257e-01,-8.09446158767202e-01	-2.03810840427422e-01,1.31963035821286e-01
1.37537538079079e+08	-5.37661738963108e-01,-8.08009722807237e-01	-2.01758267921874e-01,1.31625226614863e-01
1.37837838378379e+08	-5.40657998913858e-01,-8.06569091017924e-01	-1.99730500837157e-01,1.31280290778250e-01
1.38138138677678e+08	-5.43624679111885e-01,-8.05124546014294e-01	-1.97727221705690e-01,1.30928520557701e-01
1.38438438976977e+08	-5.46562128195940e-01,-8.03676361806214e-01	-1.95748116226307e-01,1.30570199534489e-01
1.38738739276276e+08	-5.49470691294350e-01,-8.02224804037311e-01	-1.93792873295991e-01,1.30205602864952e-01
1.39039039575576e+08	-5.52350710002437e-01,-8.00770130217748e-01	-1.91861185037247e-01,1.29834997514349e-01
1.39339339874875e+08	-5.55202522363924e-01,-7.99312589950960e-01	-1.89952746821362e-01,1.29458642484686e-01
1.39639640174174e+08	-5.58026462856103e-01,-7.97852425154478e-01	-1.88067257287791e-01,1.29076789036606e-01
1.39939940473474e+08	-5.60822862378535e-01,-7.96389870274980e-01	-1.86204418359869e-01,1.28689680905485e-01
1.40240240772773e+08	-5.63592048245092e-01,-7.94925152497676e-01	-1.84363935257089e-01,1.28297554511861e-01
1.40540541072072e+08	-5.66334344179131e-01,-7.93458491950161e-01	-1.82545516504124e-01,1.27900639166298e-01
1.40840841371372e+08	-5.69050070311615e-01,-7.91990101900863e-01	-1.80748873936788e-01,1.27499157268838e-01
1.41141141670671e+08	-5.71739543182012e-01,-7.90520188952195e-01	-1.78973722705137e-01,1.27093324503137e-01
1.41441441969970e+08	-5.74403075741783e-01,-7.89048953228548e-01	-1.77219781273850e-01,1.26683350025418e-01
1.41741742269269e+08	-5.77040977360318e-01,-7.87576588559233e-01	-1.75486771420092e-01,1.26269436648366e-01
1.42042042568569e+08	-5.79653553833153e-01,-7.86103282656495e-01	-1.73774418228987e-01,1.25851781020067e-01
1.42342342867868e+08	-5.82241107392320e-01,-7.84629217288722e-01	-1.72082450086870e-01,1.25430573798121e-01
1.42642643167167e+08	-5.84803936718705e-01,-7.83154568448949e-01	-1.70410598672444e-01,1.25005999819042e-01
1.42942943466467e+08	-5.87342336956262e-01,-7.81679506518790e-01	-1.68758598945996e-01,1.24578238263058e-01
1.43243243765766e+08	-5.89856599727976e-01,-7.80204196427893e-01	-1.67126189136783e-01,1.24147462814418e-01
1.43543544065065e+08	-5.92347013153437e-01,-7.78728797809045e-01	-1.65513110728724e-01,1.23713841817323e-01
